,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
1494,Bangladesh,Potatoes,2004,144313,2666,5587.81,26.14
1495,Bangladesh,"Rice, paddy",2004,35359,2666,5587.81,26.14
1496,Bangladesh,"Rice, paddy",2004,35359,2666,5587.81,26.14
1497,Bangladesh,Sorghum,2004,11633,2666,5587.81,26.14
1498,Bangladesh,Sorghum,2004,11633,2666,5587.81,26.14
1499,Bangladesh,Sweet potatoes,2004,89459,2666,5587.81,26.14
1500,Bangladesh,Sweet potatoes,2004,89459,2666,5587.81,26.14
1501,Bangladesh,Wheat,2004,19527,2666,5587.81,26.14
1502,Bangladesh,Wheat,2004,19527,2666,5587.81,26.14
1503,Bangladesh,Maize,2005,53311,2666,7605.01,26.19
1504,Bangladesh,Maize,2005,53311,2666,7605.01,26.19
1505,Bangladesh,Potatoes,2005,148805,2666,7605.01,26.19
1506,Bangladesh,Potatoes,2005,148805,2666,7605.01,26.19
1507,Bangladesh,"Rice, paddy",2005,37814,2666,7605.01,26.19
1508,Bangladesh,"Rice, paddy",2005,37814,2666,7605.01,26.19
1509,Bangladesh,Sorghum,2005,13214,2666,7605.01,26.19
1510,Bangladesh,Sorghum,2005,13214,2666,7605.01,26.19
1511,Bangladesh,Soybeans,2005,14148,2666,7605.01,26.19
1512,Bangladesh,Soybeans,2005,14148,2666,7605.01,26.19
1513,Bangladesh,Sweet potatoes,2005,88704,2666,7605.01,26.19
1514,Bangladesh,Sweet potatoes,2005,88704,2666,7605.01,26.19
1515,Bangladesh,Wheat,2005,17478,2666,7605.01,26.19
1516,Bangladesh,Wheat,2005,17478,2666,7605.01,26.19
1517,Bangladesh,Maize,2006,52998,2666,9074.43,26.44
1518,Bangladesh,Maize,2006,52998,2666,9074.43,26.44
1519,Bangladesh,Potatoes,2006,143848,2666,9074.43,26.44
1520,Bangladesh,Potatoes,2006,143848,2666,9074.43,26.44
1521,Bangladesh,"Rice, paddy",2006,38541,2666,9074.43,26.44
1522,Bangladesh,"Rice, paddy",2006,38541,2666,9074.43,26.44
1523,Bangladesh,Sorghum,2006,13587,2666,9074.43,26.44
1524,Bangladesh,Sorghum,2006,13587,2666,9074.43,26.44
1525,Bangladesh,Soybeans,2006,15144,2666,9074.43,26.44
1526,Bangladesh,Soybeans,2006,15144,2666,9074.43,26.44
1527,Bangladesh,Sweet potatoes,2006,90254,2666,9074.43,26.44
1528,Bangladesh,Sweet potatoes,2006,90254,2666,9074.43,26.44
1529,Bangladesh,Wheat,2006,15344,2666,9074.43,26.44
1530,Bangladesh,Wheat,2006,15344,2666,9074.43,26.44
1531,Bangladesh,Maize,2007,59812,2666,10962.31,25.95
1532,Bangladesh,Maize,2007,59812,2666,10962.31,25.95
1533,Bangladesh,Potatoes,2007,149768,2666,10962.31,25.95
1534,Bangladesh,Potatoes,2007,149768,2666,10962.31,25.95
1535,Bangladesh,"Rice, paddy",2007,40833,2666,10962.31,25.95
1536,Bangladesh,"Rice, paddy",2007,40833,2666,10962.31,25.95
1537,Bangladesh,Sorghum,2007,13462,2666,10962.31,25.95
1538,Bangladesh,Sorghum,2007,13462,2666,10962.31,25.95
1539,Bangladesh,Soybeans,2007,14717,2666,10962.31,25.95
1540,Bangladesh,Soybeans,2007,14717,2666,10962.31,25.95
1541,Bangladesh,Sweet potatoes,2007,90479,2666,10962.31,25.95
1542,Bangladesh,Sweet potatoes,2007,90479,2666,10962.31,25.95
1543,Bangladesh,Wheat,2007,18471,2666,10962.31,25.95
1544,Bangladesh,Wheat,2007,18471,2666,10962.31,25.95
1545,Bangladesh,Maize,2008,60172,2666,12936.5,26
1546,Bangladesh,Maize,2008,60172,2666,12936.5,26
1547,Bangladesh,Potatoes,2008,165373,2666,12936.5,26
1548,Bangladesh,Potatoes,2008,165373,2666,12936.5,26
1549,Bangladesh,"Rice, paddy",2008,41441,2666,12936.5,26
1550,Bangladesh,"Rice, paddy",2008,41441,2666,12936.5,26
1551,Bangladesh,Sorghum,2008,21505,2666,12936.5,26
1552,Bangladesh,Sorghum,2008,21505,2666,12936.5,26
1553,Bangladesh,Soybeans,2008,15026,2666,12936.5,26
1554,Bangladesh,Soybeans,2008,15026,2666,12936.5,26
1555,Bangladesh,Sweet potatoes,2008,97290,2666,12936.5,26
1556,Bangladesh,Sweet potatoes,2008,97290,2666,12936.5,26
1557,Bangladesh,Wheat,2008,21753,2666,12936.5,26
1558,Bangladesh,Wheat,2008,21753,2666,12936.5,26
1559,Bangladesh,Maize,2009,56831,2666,13790.09,26.54
1560,Bangladesh,Maize,2009,56831,2666,13790.09,26.54
1561,Bangladesh,Potatoes,2009,133367,2666,13790.09,26.54
1562,Bangladesh,Potatoes,2009,133367,2666,13790.09,26.54
1563,Bangladesh,"Rice, paddy",2009,42404,2666,13790.09,26.54
1564,Bangladesh,"Rice, paddy",2009,42404,2666,13790.09,26.54
1565,Bangladesh,Sorghum,2009,13300,2666,13790.09,26.54
1566,Bangladesh,Sorghum,2009,13300,2666,13790.09,26.54
1567,Bangladesh,Soybeans,2009,14660,2666,13790.09,26.54
1568,Bangladesh,Soybeans,2009,14660,2666,13790.09,26.54
1569,Bangladesh,Sweet potatoes,2009,96232,2666,13790.09,26.54
1570,Bangladesh,Sweet potatoes,2009,96232,2666,13790.09,26.54
1571,Bangladesh,Wheat,2009,21516,2666,13790.09,26.54
1572,Bangladesh,Wheat,2009,21516,2666,13790.09,26.54
1573,Bangladesh,Maize,2010,58378,2666,13283.72,26.65
1574,Bangladesh,Maize,2010,58378,2666,13283.72,26.65
1575,Bangladesh,Potatoes,2010,182299,2666,13283.72,26.65
1576,Bangladesh,Potatoes,2010,182299,2666,13283.72,26.65
1577,Bangladesh,"Rice, paddy",2010,43422,2666,13283.72,26.65
1578,Bangladesh,"Rice, paddy",2010,43422,2666,13283.72,26.65
1579,Bangladesh,Sorghum,2010,12806,2666,13283.72,26.65
1580,Bangladesh,Sorghum,2010,12806,2666,13283.72,26.65
1581,Bangladesh,Soybeans,2010,17090,2666,13283.72,26.65
1582,Bangladesh,Soybeans,2010,17090,2666,13283.72,26.65
1583,Bangladesh,Sweet potatoes,2010,98688,2666,13283.72,26.65
1584,Bangladesh,Sweet potatoes,2010,98688,2666,13283.72,26.65
1585,Bangladesh,Wheat,2010,23959,2666,13283.72,26.65
1586,Bangladesh,Wheat,2010,23959,2666,13283.72,26.65
1587,Bangladesh,Maize,2011,61512,2666,14798.28,25.8
1588,Bangladesh,Maize,2011,61512,2666,14798.28,25.8
1589,Bangladesh,Potatoes,2011,180931,2666,14798.28,25.8
1590,Bangladesh,Potatoes,2011,180931,2666,14798.28,25.8
1591,Bangladesh,"Rice, paddy",2011,43917,2666,14798.28,25.8
1592,Bangladesh,"Rice, paddy",2011,43917,2666,14798.28,25.8
1593,Bangladesh,Sorghum,2011,14667,2666,14798.28,25.8
1594,Bangladesh,Sorghum,2011,14667,2666,14798.28,25.8
1595,Bangladesh,Soybeans,2011,15898,2666,14798.28,25.8
1596,Bangladesh,Soybeans,2011,15898,2666,14798.28,25.8
1597,Bangladesh,Sweet potatoes,2011,97962,2666,14798.28,25.8
1598,Bangladesh,Sweet potatoes,2011,97962,2666,14798.28,25.8
1599,Bangladesh,Wheat,2011,26012,2666,14798.28,25.8
1600,Bangladesh,Wheat,2011,26012,2666,14798.28,25.8
1601,Bangladesh,Maize,2012,65838,2666,13289.18,26.28
1602,Bangladesh,Maize,2012,65838,2666,13289.18,26.28
1603,Bangladesh,Potatoes,2012,190627,2666,13289.18,26.28
1604,Bangladesh,Potatoes,2012,190627,2666,13289.18,26.28
1605,Bangladesh,"Rice, paddy",2012,44206,2666,13289.18,26.28
1606,Bangladesh,"Rice, paddy",2012,44206,2666,13289.18,26.28
1607,Bangladesh,Sorghum,2012,13452,2666,13289.18,26.28
1608,Bangladesh,Sorghum,2012,13452,2666,13289.18,26.28
1609,Bangladesh,Soybeans,2012,15814,2666,13289.18,26.28
1610,Bangladesh,Soybeans,2012,15814,2666,13289.18,26.28
1611,Bangladesh,Sweet potatoes,2012,102939,2666,13289.18,26.28
1612,Bangladesh,Sweet potatoes,2012,102939,2666,13289.18,26.28
1613,Bangladesh,Wheat,2012,27789,2666,13289.18,26.28
1614,Bangladesh,Wheat,2012,27789,2666,13289.18,26.28
1615,Bangladesh,Maize,2013,65953,2666,15330.16,26.59
1616,Bangladesh,Maize,2013,65953,2666,15330.16,26.59
1617,Bangladesh,Potatoes,2013,193790,2666,15330.16,26.59
1618,Bangladesh,Potatoes,2013,193790,2666,15330.16,26.59
1619,Bangladesh,"Rice, paddy",2013,45317,2666,15330.16,26.59
1620,Bangladesh,"Rice, paddy",2013,45317,2666,15330.16,26.59
1621,Bangladesh,Sorghum,2013,11343,2666,15330.16,26.59
1622,Bangladesh,Sorghum,2013,11343,2666,15330.16,26.59
1623,Bangladesh,Soybeans,2013,14729,2666,15330.16,26.59
1624,Bangladesh,Soybeans,2013,14729,2666,15330.16,26.59
1625,Bangladesh,Sweet potatoes,2013,97019,2666,15330.16,26.59
1626,Bangladesh,Sweet potatoes,2013,97019,2666,15330.16,26.59
1627,Bangladesh,Wheat,2013,30138,2666,15330.16,26.59
1628,Bangladesh,Wheat,2013,30138,2666,15330.16,26.59
1629,Cameroon,Cassava,1990,164386,1604,450.01,25.08
1630,Cameroon,Maize,1990,18543,1604,450.01,25.08
1631,Cameroon,Plantains and others,1990,51150,1604,450.01,25.08
1632,Cameroon,Potatoes,1990,16142,1604,450.01,25.08
1633,Cameroon,"Rice, paddy",1990,49999,1604,450.01,25.08
1634,Cameroon,Sorghum,1990,8489,1604,450.01,25.08
1635,Cameroon,Soybeans,1990,6000,1604,450.01,25.08
1636,Cameroon,Sweet potatoes,1990,78150,1604,450.01,25.08
1637,Cameroon,Wheat,1990,15000,1604,450.01,25.08
1638,Cameroon,Yams,1990,39310,1604,450.01,25.08
1639,Cameroon,Cassava,1991,162200,1604,99.09,24.99
1640,Cameroon,Maize,1991,19800,1604,99.09,24.99
1641,Cameroon,Plantains and others,1991,53222,1604,99.09,24.99
1642,Cameroon,Potatoes,1991,16875,1604,99.09,24.99
1643,Cameroon,"Rice, paddy",1991,36400,1604,99.09,24.99
1644,Cameroon,Sorghum,1991,7692,1604,99.09,24.99
1645,Cameroon,Soybeans,1991,6034,1604,99.09,24.99
1646,Cameroon,Sweet potatoes,1991,63103,1604,99.09,24.99
1647,Cameroon,Wheat,1991,12863,1604,99.09,24.99
1648,Cameroon,Yams,1991,50000,1604,99.09,24.99
1649,Cameroon,Cassava,1992,136333,1604,1137.56,24.6
1650,Cameroon,Maize,1992,13974,1604,1137.56,24.6
1651,Cameroon,Plantains and others,1992,54632,1604,1137.56,24.6
1652,Cameroon,Potatoes,1992,20500,1604,1137.56,24.6
1653,Cameroon,"Rice, paddy",1992,35000,1604,1137.56,24.6
1654,Cameroon,Sorghum,1992,7600,1604,1137.56,24.6
1655,Cameroon,Soybeans,1992,6061,1604,1137.56,24.6
1656,Cameroon,Sweet potatoes,1992,62643,1604,1137.56,24.6
1657,Cameroon,Wheat,1992,12884,1604,1137.56,24.6
1658,Cameroon,Yams,1992,55238,1604,1137.56,24.6
1659,Cameroon,Cassava,1993,131840,1604,774.49,24.9
1660,Cameroon,Maize,1993,11267,1604,774.49,24.9
1661,Cameroon,Plantains and others,1993,56000,1604,774.49,24.9
1662,Cameroon,Potatoes,1993,21111,1604,774.49,24.9
1663,Cameroon,"Rice, paddy",1993,29000,1604,774.49,24.9
1664,Cameroon,Sorghum,1993,7647,1604,774.49,24.9
1665,Cameroon,Soybeans,1993,6000,1604,774.49,24.9
1666,Cameroon,Sweet potatoes,1993,62183,1604,774.49,24.9
1667,Cameroon,Wheat,1993,12904,1604,774.49,24.9
1668,Cameroon,Yams,1993,60000,1604,774.49,24.9
1669,Cameroon,Cassava,1994,127037,1604,411.42,24.93
1670,Cameroon,Maize,1994,11644,1604,411.42,24.93
1671,Cameroon,Plantains and others,1994,55053,1604,411.42,24.93
1672,Cameroon,Potatoes,1994,19811,1604,411.42,24.93
1673,Cameroon,"Rice, paddy",1994,31423,1604,411.42,24.93
1674,Cameroon,Sorghum,1994,7292,1604,411.42,24.93
1675,Cameroon,Soybeans,1994,6026,1604,411.42,24.93
1676,Cameroon,Sweet potatoes,1994,61724,1604,411.42,24.93
1677,Cameroon,Wheat,1994,12937,1604,411.42,24.93
1678,Cameroon,Yams,1994,70588,1604,411.42,24.93
1679,Cameroon,Cassava,1995,118667,1604,48.35,25.21
1680,Cameroon,Maize,1995,15450,1604,48.35,25.21
1681,Cameroon,Plantains and others,1995,54365,1604,48.35,25.21
1682,Cameroon,Potatoes,1995,20588,1604,48.35,25.21
1683,Cameroon,"Rice, paddy",1995,31307,1604,48.35,25.21
1684,Cameroon,Sorghum,1995,8679,1604,48.35,25.21
1685,Cameroon,Soybeans,1995,6203,1604,48.35,25.21
1686,Cameroon,Sweet potatoes,1995,61264,1604,48.35,25.21
1687,Cameroon,Wheat,1995,13098,1604,48.35,25.21
1688,Cameroon,Yams,1995,71625,1604,48.35,25.21
1689,Cameroon,Cassava,1996,115500,1604,180.08,25
1690,Cameroon,Maize,1996,18750,1604,180.08,25
1691,Cameroon,Plantains and others,1996,55603,1604,180.08,25
1692,Cameroon,Potatoes,1996,29064,1604,180.08,25
1693,Cameroon,"Rice, paddy",1996,31391,1604,180.08,25
1694,Cameroon,Sorghum,1996,8910,1604,180.08,25
1695,Cameroon,Soybeans,1996,6220,1604,180.08,25
1696,Cameroon,Sweet potatoes,1996,60681,1604,180.08,25
1697,Cameroon,Wheat,1996,13333,1604,180.08,25
1698,Cameroon,Yams,1996,75000,1604,180.08,25
1699,Cameroon,Cassava,1997,106556,1604,630.12,24.98
1700,Cameroon,Maize,1997,20267,1604,630.12,24.98
1701,Cameroon,Plantains and others,1997,56426,1604,630.12,24.98
1702,Cameroon,Potatoes,1997,40329,1604,630.12,24.98
1703,Cameroon,"Rice, paddy",1997,33636,1604,630.12,24.98
1704,Cameroon,Sorghum,1997,8889,1604,630.12,24.98
1705,Cameroon,Soybeans,1997,6235,1604,630.12,24.98
1706,Cameroon,Sweet potatoes,1997,65306,1604,630.12,24.98
1707,Cameroon,Wheat,1997,13264,1604,630.12,24.98
1708,Cameroon,Yams,1997,78947,1604,630.12,24.98
1709,Cameroon,Cassava,1998,90041,1604,258.02,25.66
1710,Cameroon,Maize,1998,18911,1604,258.02,25.66
1711,Cameroon,Plantains and others,1998,67958,1604,258.02,25.66
1712,Cameroon,Potatoes,1998,53198,1604,258.02,25.66
1713,Cameroon,"Rice, paddy",1998,35467,1604,258.02,25.66
1714,Cameroon,Sorghum,1998,9955,1604,258.02,25.66
1715,Cameroon,Soybeans,1998,6250,1604,258.02,25.66
1716,Cameroon,Sweet potatoes,1998,74780,1604,258.02,25.66
1717,Cameroon,Wheat,1998,13279,1604,258.02,25.66
1718,Cameroon,Yams,1998,79360,1604,258.02,25.66
1719,Cameroon,Cassava,1999,136594,1604,653,24.97
1720,Cameroon,Maize,1999,25907,1604,653,24.97
1721,Cameroon,Plantains and others,1999,61102,1604,653,24.97
1722,Cameroon,Potatoes,1999,60031,1604,653,24.97
1723,Cameroon,"Rice, paddy",1999,33095,1604,653,24.97
1724,Cameroon,Sorghum,1999,11239,1604,653,24.97
1725,Cameroon,Soybeans,1999,6373,1604,653,24.97
1726,Cameroon,Sweet potatoes,1999,65895,1604,653,24.97
1727,Cameroon,Wheat,1999,13294,1604,653,24.97
1728,Cameroon,Yams,1999,93209,1604,653,24.97
1729,Cameroon,Cassava,2000,132992,1604,545,24.88
1730,Cameroon,Maize,2000,24615,1604,545,24.88
1731,Cameroon,Plantains and others,2000,61323,1604,545,24.88
1732,Cameroon,Potatoes,2000,59044,1604,545,24.88
1733,Cameroon,"Rice, paddy",2000,30103,1604,545,24.88
1734,Cameroon,Sorghum,2000,12000,1604,545,24.88
1735,Cameroon,Soybeans,2000,6375,1604,545,24.88
1736,Cameroon,Sweet potatoes,2000,64578,1604,545,24.88
1737,Cameroon,Wheat,2000,13309,1604,545,24.88
1738,Cameroon,Yams,2000,93662,1604,545,24.88
1739,Cameroon,Cassava,2001,81918,1604,687,25.01
1740,Cameroon,Maize,2001,24404,1604,687,25.01
1741,Cameroon,Plantains and others,2001,62064,1604,687,25.01
1742,Cameroon,Potatoes,2001,51674,1604,687,25.01
1743,Cameroon,"Rice, paddy",2001,30242,1604,687,25.01
1744,Cameroon,Sorghum,2001,12024,1604,687,25.01
1745,Cameroon,Soybeans,2001,6193,1604,687,25.01
1746,Cameroon,Sweet potatoes,2001,64856,1604,687,25.01
1747,Cameroon,Wheat,2001,13325,1604,687,25.01
1748,Cameroon,Yams,2001,94345,1604,687,25.01
1749,Cameroon,Cassava,2002,76626,1604,815.79,25.26
1750,Cameroon,Maize,2002,20679,1604,815.79,25.26
1751,Cameroon,Plantains and others,2002,53209,1604,815.79,25.26
1752,Cameroon,Potatoes,2002,39452,1604,815.79,25.26
1753,Cameroon,"Rice, paddy",2002,11137,1604,815.79,25.26
1754,Cameroon,Sorghum,2002,14129,1604,815.79,25.26
1755,Cameroon,Soybeans,2002,5611,1604,815.79,25.26
1756,Cameroon,Sweet potatoes,2002,45554,1604,815.79,25.26
1757,Cameroon,Wheat,2002,13340,1604,815.79,25.26
1758,Cameroon,Yams,2002,76643,1604,815.79,25.26
1759,Cameroon,Cassava,2004,66145,1604,849.48,25.42
1760,Cameroon,Maize,2004,19166,1604,849.48,25.42
1761,Cameroon,Plantains and others,2004,53312,1604,849.48,25.42
1762,Cameroon,Potatoes,2004,31159,1604,849.48,25.42
1763,Cameroon,"Rice, paddy",2004,12416,1604,849.48,25.42
1764,Cameroon,Sorghum,2004,12654,1604,849.48,25.42
1765,Cameroon,Soybeans,2004,5866,1604,849.48,25.42
1766,Cameroon,Sweet potatoes,2004,41558,1604,849.48,25.42
1767,Cameroon,Wheat,2004,13373,1604,849.48,25.42
1768,Cameroon,Yams,2004,76752,1604,849.48,25.42
1769,Cameroon,Cassava,2005,105771,1604,829.59,25.36
1770,Cameroon,Maize,2005,21334,1604,829.59,25.36
1771,Cameroon,Plantains and others,2005,79720,1604,829.59,25.36
1772,Cameroon,Potatoes,2005,25900,1604,829.59,25.36
1773,Cameroon,"Rice, paddy",2005,12971,1604,829.59,25.36
1774,Cameroon,Sorghum,2005,13173,1604,829.59,25.36
1775,Cameroon,Soybeans,2005,6131,1604,829.59,25.36
1776,Cameroon,Sweet potatoes,2005,67586,1604,829.59,25.36
1777,Cameroon,Wheat,2005,13390,1604,829.59,25.36
1778,Cameroon,Yams,2005,97814,1604,829.59,25.36
1779,Cameroon,Cassava,2006,107548,1604,950.22,25.39
1780,Cameroon,Maize,2006,22224,1604,950.22,25.39
1781,Cameroon,Plantains and others,2006,79860,1604,950.22,25.39
1782,Cameroon,Potatoes,2006,27330,1604,950.22,25.39
1783,Cameroon,"Rice, paddy",2006,12905,1604,950.22,25.39
1784,Cameroon,Sorghum,2006,12561,1604,950.22,25.39
1785,Cameroon,Soybeans,2006,6226,1604,950.22,25.39
1786,Cameroon,Sweet potatoes,2006,66603,1604,950.22,25.39
1787,Cameroon,Wheat,2006,13408,1604,950.22,25.39
1788,Cameroon,Yams,2006,100747,1604,950.22,25.39
1789,Cameroon,Cassava,2007,140000,1604,918.88,25.49
1790,Cameroon,Maize,2007,20000,1604,918.88,25.49
1791,Cameroon,Plantains and others,2007,120619,1604,918.88,25.49
1792,Cameroon,Potatoes,2007,26587,1604,918.88,25.49
1793,Cameroon,"Rice, paddy",2007,10000,1604,918.88,25.49
1794,Cameroon,Sorghum,2007,14397,1604,918.88,25.49
1795,Cameroon,Soybeans,2007,12002,1604,918.88,25.49
1796,Cameroon,Sweet potatoes,2007,55032,1604,918.88,25.49
1797,Cameroon,Wheat,2007,13426,1604,918.88,25.49
1798,Cameroon,Yams,2007,121002,1604,918.88,25.49
1799,Cameroon,Cassava,2008,140000,1604,882.13,25.42
1800,Cameroon,Maize,2008,20000,1604,882.13,25.42
1801,Cameroon,Plantains and others,2008,120000,1604,882.13,25.42
1802,Cameroon,Potatoes,2008,26367,1604,882.13,25.42
1803,Cameroon,"Rice, paddy",2008,10000,1604,882.13,25.42
1804,Cameroon,Sorghum,2008,14323,1604,882.13,25.42
1805,Cameroon,Soybeans,2008,11999,1604,882.13,25.42
1806,Cameroon,Sweet potatoes,2008,59989,1604,882.13,25.42
1807,Cameroon,Wheat,2008,13444,1604,882.13,25.42
1808,Cameroon,Yams,2008,121000,1604,882.13,25.42
1809,Cameroon,Cassava,2009,139528,1604,813.77,25.54
1810,Cameroon,Maize,2009,19787,1604,813.77,25.54
1811,Cameroon,Plantains and others,2009,119671,1604,813.77,25.54
1812,Cameroon,Potatoes,2009,28754,1604,813.77,25.54
1813,Cameroon,"Rice, paddy",2009,27475,1604,813.77,25.54
1814,Cameroon,Sorghum,2009,14085,1604,813.77,25.54
1815,Cameroon,Soybeans,2009,8310,1604,813.77,25.54
1816,Cameroon,Sweet potatoes,2009,54288,1604,813.77,25.54
1817,Cameroon,Wheat,2009,13463,1604,813.77,25.54
1818,Cameroon,Yams,2009,121205,1604,813.77,25.54
1819,Cameroon,Cassava,2010,140636,1604,1160.63,25.7
1820,Cameroon,Maize,2010,19741,1604,1160.63,25.7
1821,Cameroon,Plantains and others,2010,122250,1604,1160.63,25.7
1822,Cameroon,Potatoes,2010,44088,1604,1160.63,25.7
1823,Cameroon,"Rice, paddy",2010,10936,1604,1160.63,25.7
1824,Cameroon,Sorghum,2010,14257,1604,1160.63,25.7
1825,Cameroon,Soybeans,2010,8437,1604,1160.63,25.7
1826,Cameroon,Sweet potatoes,2010,54179,1604,1160.63,25.7
1827,Cameroon,Wheat,2010,13846,1604,1160.63,25.7
1828,Cameroon,Yams,2010,111590,1604,1160.63,25.7
1829,Cameroon,Cassava,2011,145720,1604,1372.47,25.25
1830,Cameroon,Maize,2011,20240,1604,1372.47,25.25
1831,Cameroon,Plantains and others,2011,110857,1604,1372.47,25.25
1832,Cameroon,Potatoes,2011,73940,1604,1372.47,25.25
1833,Cameroon,"Rice, paddy",2011,13464,1604,1372.47,25.25
1834,Cameroon,Sorghum,2011,15038,1604,1372.47,25.25
1835,Cameroon,Soybeans,2011,8276,1604,1372.47,25.25
1836,Cameroon,Sweet potatoes,2011,49900,1604,1372.47,25.25
1837,Cameroon,Wheat,2011,13971,1604,1372.47,25.25
1838,Cameroon,Yams,2011,101354,1604,1372.47,25.25
1839,Cameroon,Cassava,2012,115388,1604,1372.47,25.18
1840,Cameroon,Maize,2012,17152,1604,1372.47,25.18
1841,Cameroon,Plantains and others,2012,108526,1604,1372.47,25.18
1842,Cameroon,Potatoes,2012,103444,1604,1372.47,25.18
1843,Cameroon,"Rice, paddy",2012,14217,1604,1372.47,25.18
1844,Cameroon,Sorghum,2012,14883,1604,1372.47,25.18
1845,Cameroon,Soybeans,2012,13980,1604,1372.47,25.18
1846,Cameroon,Sweet potatoes,2012,60000,1604,1372.47,25.18
1847,Cameroon,Wheat,2012,12308,1604,1372.47,25.18
1848,Cameroon,Yams,2012,112643,1604,1372.47,25.18
1849,Cameroon,Cassava,2013,147894,1604,1372.47,25.45
1850,Cameroon,Maize,2013,19787,1604,1372.47,25.45
1851,Cameroon,Plantains and others,2013,119444,1604,1372.47,25.45
1852,Cameroon,Potatoes,2013,133560,1604,1372.47,25.45
1853,Cameroon,"Rice, paddy",2013,11641,1604,1372.47,25.45
1854,Cameroon,Sorghum,2013,15074,1604,1372.47,25.45
1855,Cameroon,Soybeans,2013,13228,1604,1372.47,25.45
1856,Cameroon,Sweet potatoes,2013,54288,1604,1372.47,25.45
1857,Cameroon,Wheat,2013,12879,1604,1372.47,25.45
1858,Cameroon,Yams,2013,103844,1604,1372.47,25.45
1859,Canada,Maize,1990,68602,537,29568,8.2
1860,Canada,Maize,1990,68602,537,29568,9.48
1861,Canada,Maize,1990,68602,537,29568,6.07
1862,Canada,Maize,1990,68602,537,29568,5.57
1863,Canada,Maize,1990,68602,537,29568,7.41
1864,Canada,Maize,1990,68602,537,29568,7.82
1865,Canada,Potatoes,1990,250994,537,29568,8.2
1866,Canada,Potatoes,1990,250994,537,29568,9.48
1867,Canada,Potatoes,1990,250994,537,29568,6.07
